Файл,Лист,Строка,ID группы,ID объявления,ID фразы,Тип кампании,Уровень,Тип проблемы,Сообщение
710718813.xlsx,Тексты,105,5760359820,17750371510,57996277268,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 17 > 15
710718813.xlsx,Тексты,105,5760359820,17750371510,57996277268,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,105,5760359820,17750371510,57996277268,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 3: длина 83 > 81
710718813.xlsx,Тексты,105,5760359820,17750371510,57996277268,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 16 > 15
710718813.xlsx,Тексты,106,5760359820,17750371510,57996277269,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 86 > 81
710718813.xlsx,Тексты,106,5760359820,17750371510,57996277269,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 17 > 15
710718813.xlsx,Тексты,106,5760359820,17750371510,57996277269,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,106,5760359820,17750371510,57996277269,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 3: длина 83 > 81
710718813.xlsx,Тексты,106,5760359820,17750371510,57996277269,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 16 > 15
710718813.xlsx,Тексты,107,5760359820,17750371510,57996815649,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 86 > 81
710718813.xlsx,Тексты,107,5760359820,17750371510,57996815649,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 17 > 15
710718813.xlsx,Тексты,107,5760359820,17750371510,57996815649,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,107,5760359820,17750371510,57996815649,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 3: длина 83 > 81
710718813.xlsx,Тексты,107,5760359820,17750371510,57996815649,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 16 > 15
710718813.xlsx,Тексты,113,5760360081,17750433325,41762401,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,113,5760360081,17750433325,41762401,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,114,5760360081,17750433325,41115562,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,114,5760360081,17750433325,41115562,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,115,5760360081,17750433325,42126704,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,115,5760360081,17750433325,42126704,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,116,5760360081,17750433325,57447368721,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,116,5760360081,17750433325,57447368721,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,117,5760360081,17750433325,57447368722,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,117,5760360081,17750433325,57447368722,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,118,5760360081,17750433325,57447368726,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,118,5760360081,17750433325,57447368726,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,119,5760360081,17750433325,205760360081,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,119,5760360081,17750433325,205760360081,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,120,5760360081,17750433325,57482371358,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,120,5760360081,17750433325,57482371358,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,121,5760360081,17750433325,57483331752,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,121,5760360081,17750433325,57483331752,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,122,5760360081,17750433325,57909599454,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,122,5760360081,17750433325,57909599454,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,123,5760360081,17750433325,57909599455,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,123,5760360081,17750433325,57909599455,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,124,5760360081,17750433325,57909610546,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,124,5760360081,17750433325,57909610546,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,125,5760360081,17750433325,57909610547,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,125,5760360081,17750433325,57909610547,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,126,5760360081,17750433325,57909613189,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,126,5760360081,17750433325,57909613189,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,127,5760360081,17750433325,57909613190,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,127,5760360081,17750433325,57909613190,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,128,5760360081,17750433325,57909613191,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,128,5760360081,17750433325,57909613191,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,129,5760360081,17750433325,57909613193,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,129,5760360081,17750433325,57909613193,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,130,5760360081,17750433325,57909613194,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,130,5760360081,17750433325,57909613194,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,131,5760360081,17750433325,57909613195,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,131,5760360081,17750433325,57909613195,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,132,5760360081,17750433325,57909613196,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,132,5760360081,17750433325,57909613196,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,133,5760360081,17750433325,57909613197,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,133,5760360081,17750433325,57909613197,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,134,5760360081,17750433325,57909679957,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,134,5760360081,17750433325,57909679957,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,135,5760360081,17750433325,57909679959,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,135,5760360081,17750433325,57909679959,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,136,5760360081,17750433325,57909679960,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,136,5760360081,17750433325,57909679960,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,137,5760360081,17750433325,57909679961,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,137,5760360081,17750433325,57909679961,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,138,5760360081,17750433325,57909679962,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,138,5760360081,17750433325,57909679962,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,139,5760360081,17750433325,57909679963,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,139,5760360081,17750433325,57909679963,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,140,5760360081,17750433325,57909679964,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,140,5760360081,17750433325,57909679964,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,141,5760360081,17750433325,57909679965,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,141,5760360081,17750433325,57909679965,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,142,5760360081,17750433325,57909679966,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,142,5760360081,17750433325,57909679966,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,143,5760360081,17750433325,57909679967,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,143,5760360081,17750433325,57909679967,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,144,5760360081,17750433325,57909679968,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,144,5760360081,17750433325,57909679968,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,145,5760360081,17750433325,57909679969,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,145,5760360081,17750433325,57909679969,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,146,5760360081,17750433325,57919049222,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,146,5760360081,17750433325,57919049222,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,147,5760360081,17750433325,57919049223,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,147,5760360081,17750433325,57919049223,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,148,5760360081,17750433325,57919049224,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,148,5760360081,17750433325,57919049224,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,149,5760360081,17750433325,57919049225,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,149,5760360081,17750433325,57919049225,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,150,5760360081,17750433325,57919049226,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,150,5760360081,17750433325,57919049226,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,151,5760360081,17750433325,57919049227,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,151,5760360081,17750433325,57919049227,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,152,5760360081,17750433325,57919049228,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,152,5760360081,17750433325,57919049228,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,153,5760360081,17750433325,57919049229,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,153,5760360081,17750433325,57919049229,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,154,5760360081,17750433325,57919049230,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,154,5760360081,17750433325,57919049230,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,155,5760360081,17750433325,57919049231,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,155,5760360081,17750433325,57919049231,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,156,5760360081,17750433325,57919049232,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,156,5760360081,17750433325,57919049232,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,157,5760360081,17750433325,57919049233,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,157,5760360081,17750433325,57919049233,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,158,5760360081,17750433325,57996563369,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,158,5760360081,17750433325,57996563369,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,159,5760360081,17750433325,57996775979,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,159,5760360081,17750433325,57996775979,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 83 > 81
710718813.xlsx,Тексты,161,5760360081,1912823465853900519,,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 3: длина 82 > 81
710718813.xlsx,Тексты,205,5760360703,17751103578,,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 83 > 81
710718813.xlsx,Тексты,205,5760360703,17751103578,,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 3: длина 83 > 81
710718813.xlsx,Тексты,236,5760364449,1920040178065311093,,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,236,5760364449,1920040178065311093,,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 17 > 15
710718813.xlsx,Тексты,236,5760364449,1920040178065311093,,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 82 > 81
710718813.xlsx,Тексты,237,5761965141,17755854205,41762401,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,237,5761965141,17755854205,41762401,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,237,5761965141,17755854205,41762401,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,237,5761965141,17755854205,41762401,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,237,5761965141,17755854205,41762401,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,237,5761965141,17755854205,41762401,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,238,5761965141,17755854205,41115562,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,238,5761965141,17755854205,41115562,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,238,5761965141,17755854205,41115562,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,238,5761965141,17755854205,41115562,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,238,5761965141,17755854205,41115562,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,238,5761965141,17755854205,41115562,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,239,5761965141,17755854205,42126781,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,239,5761965141,17755854205,42126781,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,239,5761965141,17755854205,42126781,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,239,5761965141,17755854205,42126781,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,239,5761965141,17755854205,42126781,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,239,5761965141,17755854205,42126781,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,240,5761965141,17755854205,57486419813,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,240,5761965141,17755854205,57486419813,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,240,5761965141,17755854205,57486419813,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,240,5761965141,17755854205,57486419813,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,240,5761965141,17755854205,57486419813,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,240,5761965141,17755854205,57486419813,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,241,5761965141,17755854205,57486419814,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,241,5761965141,17755854205,57486419814,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,241,5761965141,17755854205,57486419814,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,241,5761965141,17755854205,57486419814,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,241,5761965141,17755854205,57486419814,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,241,5761965141,17755854205,57486419814,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,242,5761965141,17755854205,57486419815,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,242,5761965141,17755854205,57486419815,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,242,5761965141,17755854205,57486419815,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,242,5761965141,17755854205,57486419815,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,242,5761965141,17755854205,57486419815,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,242,5761965141,17755854205,57486419815,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,243,5761965141,17755854205,57486419816,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,243,5761965141,17755854205,57486419816,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,243,5761965141,17755854205,57486419816,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,243,5761965141,17755854205,57486419816,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,243,5761965141,17755854205,57486419816,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,243,5761965141,17755854205,57486419816,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,244,5761965141,17755854205,57500368066,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,244,5761965141,17755854205,57500368066,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,244,5761965141,17755854205,57500368066,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,244,5761965141,17755854205,57500368066,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,244,5761965141,17755854205,57500368066,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,244,5761965141,17755854205,57500368066,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,245,5761965141,17755854205,57500368067,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,245,5761965141,17755854205,57500368067,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,245,5761965141,17755854205,57500368067,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,245,5761965141,17755854205,57500368067,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,245,5761965141,17755854205,57500368067,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,245,5761965141,17755854205,57500368067,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,246,5761965141,17755854205,205761965141,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,246,5761965141,17755854205,205761965141,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,246,5761965141,17755854205,205761965141,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,246,5761965141,17755854205,205761965141,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,246,5761965141,17755854205,205761965141,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,246,5761965141,17755854205,205761965141,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,247,5761965141,17755854205,57909452432,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,247,5761965141,17755854205,57909452432,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,247,5761965141,17755854205,57909452432,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,247,5761965141,17755854205,57909452432,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,247,5761965141,17755854205,57909452432,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,247,5761965141,17755854205,57909452432,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,248,5761965141,17755854205,57909452433,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,248,5761965141,17755854205,57909452433,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,248,5761965141,17755854205,57909452433,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,248,5761965141,17755854205,57909452433,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,248,5761965141,17755854205,57909452433,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,248,5761965141,17755854205,57909452433,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,249,5761965141,17755854205,57909452434,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
710718813.xlsx,Тексты,249,5761965141,17755854205,57909452434,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст: знаков 16 > 15
710718813.xlsx,Тексты,249,5761965141,17755854205,57909452434,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 1: длина 84 > 81
710718813.xlsx,Тексты,249,5761965141,17755854205,57909452434,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 1: знаков 16 > 15
710718813.xlsx,Тексты,249,5761965141,17755854205,57909452434,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст 2: длина 84 > 81
710718813.xlsx,Тексты,249,5761965141,17755854205,57909452434,Единая перфоманс-кампания,Предупреждение,Много знаков препинания,Текст 3: знаков 17 > 15
710718813.xlsx,Тексты,250,5761965141,17755854205,57909452435,Единая перфоманс-кампания,Ошибка,Превышение длины,Текст: длина 84 > 81
